title,number,date,tweets
makeinindia,1.06633019375161E+018,2018-11-24 13:58:24,"b'RT @investindia: Soumitra Bhattacharya, MD, Bosch Limited, commending the work done by the Govt. of India, under the leadership of Hon\xe2\x80\x99ble\xe2\x80\xa6'"
makeinindia,1.06633018557276E+018,2018-11-24 13:58:22,b'RT @rabhishek1982: DMICDC projects finally delivering on their promise! https://t.co/XeoLE0kXrt'
makeinindia,1.06590034355964E+018,2018-11-23 09:30:20,"b'To further ease doing business in India, the government has reduced time taken for new businesses to get electricit\xe2\x80\xa6 https://t.co/H0VLsfdseS'"
makeinindia,1.06588896855689E+018,2018-11-23 08:45:08,b'The government has set up NCETIS at IIT Bombay with an outlay of USD 12.9 million for five years to develop State-o\xe2\x80\xa6 https://t.co/n3nMch7k3c'
makeinindia,1.06587670226033E+018,2018-11-23 07:56:23,"b'RT @investindia: Manu Kapoor, Senior Vice President, @Samsung, sharing his views on the progress made by India to improve ease of doing bus\xe2\x80\xa6'"
makeinindia,1.06587669262596E+018,2018-11-23 07:56:21,"b'RT @investindia: Madan R. Krishnan, VP &amp; MD - India, Medtronic, lauds the efforts made by the government to build a momentum to continuousl\xe2\x80\xa6'"
makeinindia,1.06587653026034E+018,2018-11-23 07:55:42,"b'RT @investindia: .@rasheshshah, President @ficci_india, and Chairman &amp; CEO, @EdelweissFin reflects on the progress made by India, under the\xe2\x80\xa6'"
makeinindia,1.06587261062032E+018,2018-11-23 07:40:07,"b'By increasing its conventional energy capabilities, #NewIndia is keeping pace with the energy demands of one of the\xe2\x80\xa6 https://t.co/NQ7AqkO7N2'"
makeinindia,1.06586255475551E+018,2018-11-23 07:00:10,b'The IIP aims to fund a portfolio of Indian led pilot projects that target innovations in the multi-disciplinary are\xe2\x80\xa6 https://t.co/AIJ6PL2Y7u'
makeinindia,1.06585245948939E+018,2018-11-23 06:20:03,"b'Investments in Electronics Manufacturing (Computer hardware and software, and electronics) stood at USD 32.7 Bn in\xe2\x80\xa6 https://t.co/oJtnnErb3i'"
makeinindia,1.06583610906063E+018,2018-11-23 05:15:05,b'The government has approved 20 Greenfield Electronics Manufacturing Clusters to provide support for creation of wor\xe2\x80\xa6 https://t.co/CO2mfV09yE'
makeinindia,1.06582246412986E+018,2018-11-23 04:20:52,"b'RT @investindia: Richard Heald, Group CEO, @UKIBC, met with @rabhishek1982, Secretary, @DIPPGOI &amp; Shailendra Singh, Addl. Secretary, DIPP t\xe2\x80\xa6'"
makeinindia,1.06582243925758E+018,2018-11-23 04:20:46,"b'RT @startupindia: Inviting innovative ideas using technologies like AI, IoT, Big Data Analytics, Blockchain, etc. from all stakeholders to\xe2\x80\xa6'"
makeinindia,1.06582242823501E+018,2018-11-23 04:20:43,b'RT @narendramodi_in: NDA govt\xe2\x80\x99s policies helped India jump 23 ranks in doing business\nhttps://t.co/ljKCUSLHk4 \n\nvia NaMo App https://t.co/5\xe2\x80\xa6'
makeinindia,1.06582241826095E+018,2018-11-23 04:20:41,"b'RT @investindia: .@vijayshekhar, Founder, @Paytm, lauds the remarkable progress made by India to improve Ease of Doing Business. He also re\xe2\x80\xa6'"
makeinindia,1.06582239506643E+018,2018-11-23 04:20:35,"b'RT @investindia: .@udaykotak , MD, Kotak Mahindra Bank, shares his thoughts on the reforms that have been implemented, under the leadership\xe2\x80\xa6'"
makeinindia,1.06582238056249E+018,2018-11-23 04:20:32,"b'RT @investindia: .@Yusuffali_MA, Chairman, Lulu Group International, talks about the ease of doing business for millions of NRIs all across\xe2\x80\xa6'"
makeinindia,1.06582237070589E+018,2018-11-23 04:20:29,"b'RT @investindia: Siddharth Zairabi, Exec. Editor, @BTVI, commends the efforts made by the Indian Govt, under the leadership of Hon\xe2\x80\x99ble PM,\xe2\x80\xa6'"
makeinindia,1.06582236131064E+018,2018-11-23 04:20:27,"b""RT @investindia: Hon'ble Prime Minister, Shri @narendramodi, speaking at the 'Reflections on Ease of Doing Business' interaction with indus\xe2\x80\xa6"""
makeinindia,1.06582235266624E+018,2018-11-23 04:20:25,"b'RT @UKIBC: @investindia @rabhishek1982 @DIPPGOI Thank you for sharing this, we look forward to strengthening our India-UK relationship. The\xe2\x80\xa6'"
makeinindia,1.06582233520534E+018,2018-11-23 04:20:21,b'RT @rabhishek1982: This roundtable of VCs has been organized by @DIPPGOI @startupindia in partnership with @IFC_org . We will deliberate on\xe2\x80\xa6'
makeinindia,1.06550781867192E+018,2018-11-22 07:30:34,b'RT @rabhishek1982: Thanks @payalchawla ! I will share this suggestion with my colleagues in the Ministry of law and justice @eodb #mociseva\xe2\x80\xa6'
makeinindia,1.06550781115148E+018,2018-11-22 07:30:33,b'RT @narendramodi_in: PM @narendramodi has taken serious business regulatory reforms\nhttps://t.co/ivDsyWIRDg \n\nvia NaMo App https://t.co/6v5\xe2\x80\xa6'
makeinindia,1.06550780110194E+018,2018-11-22 07:30:30,"b'RT @investindia: .@anandmahindra, Executive Chairman, Mahindra Group talks of the exemplary leadership of PM Sh. @narendramodi to bring abo\xe2\x80\xa6'"
makeinindia,1.06550779213876E+018,2018-11-22 07:30:28,"b""RT @investindia: Ramesh Kymal, CEO, @SiemensGamesa India, talks about the company's experience of doing business in India and the governmen\xe2\x80\xa6"""
makeinindia,1.06550777817588E+018,2018-11-22 07:30:25,"b""RT @rabhishek1982: Thank you @HartwigSchafer for your appreciation of India's biz reforms in last 4 years and of India's dramatic jump in W\xe2\x80\xa6"""
makeinindia,1.0655077731134E+018,2018-11-22 07:30:23,b'RT @rabhishek1982: How Ease of doing business in trading across borders was achieved : https://t.co/bkx5vKs36a'
makeinindia,1.06550776538332E+018,2018-11-22 07:30:22,"b'RT @investindia: Tanit Chearavanont, MD, CP Group India, speaks about the positive impact felt by foreign investors due to the continued fo\xe2\x80\xa6'"
makeinindia,1.06550775447387E+018,2018-11-22 07:30:19,"b'RT @nijunction: ""The conversations today will ensure that we not only get in Top 50 but even above that"". President of @ficci_india, Mr. @r\xe2\x80\xa6'"
makeinindia,1.0655077387117E+018,2018-11-22 07:30:15,"b'RT @investindia: Harsh Neotia, Chairman, Ambuja Neotia Group talks about the improved experience of doing business in India. He stated that\xe2\x80\xa6'"
makeinindia,1.0654986761629E+018,2018-11-22 06:54:15,b'RT @CIPAM_India: Mega Exhibition of Geographical Indications of India at Pragati Maidan Complex - showcasing 100% authentic products manufa\xe2\x80\xa6'
makeinindia,1.0654880872734E+018,2018-11-22 06:12:10,"b""RT @investindia: Hon'ble Prime Minister, Shri @narendramodi, emphasized that taking #EODB reforms to the district level is critical to Indi\xe2\x80\xa6"""
makeinindia,1.06548805484727E+018,2018-11-22 06:12:02,"b""RT @investindia: Hon'ble Prime Minister, Shri Narendra Modi, talking about the change in the business landscape in India and how this chang\xe2\x80\xa6"""
makeinindia,1.06548804042306E+018,2018-11-22 06:11:59,"b'RT @investindia: Deepak Garg, VP, Sany Group commends steps taken by Govt. of India to ensure industry participation in identifying key cha\xe2\x80\xa6'"
makeinindia,1.06548802985334E+018,2018-11-22 06:11:56,"b'RT @investindia: \xe2\x80\x9cThe difference is tangible on the ground\xe2\x80\x9d. Mr. Malcolm Wrigley, Country Manager, Engie, highlighting the positive change\xe2\x80\xa6'"
makeinindia,1.06548798812001E+018,2018-11-22 06:11:46,b'RT @startupindia: We are confident that New India can crowd-source solutions to further contribute to Ease of Doing Business. @DIPPGOI invi\xe2\x80\xa6'
makeinindia,1.06548798005859E+018,2018-11-22 06:11:44,"b""RT @startupindia: Contribute to New India's remarkable reform story by taking part in the 'EoDB Grand Challenge' launched by PM @narendramo\xe2\x80\xa6"""
makeinindia,1.06548797218588E+018,2018-11-22 06:11:43,"b""RT @startupindia: The 'EoDB Grand Challenge' invites innovative ideas from individuals, startups &amp; other enterprises using cutting edge new\xe2\x80\xa6"""
makeinindia,1.0652282429641E+018,2018-11-21 12:59:38,"b'RT @DIPPGOI: DIPP approves Rs.2.86 Crore for modernisation and capacity expansion of Eight (8) Footwear, Footwear component and Leather acc\xe2\x80\xa6'"
makeinindia,1.0652282296221E+018,2018-11-21 12:59:35,"b'RT @investindia: .@rabhishek1982, Secy @DIPPGOI - India has made a lot of progress in the past few years through the help of initiatives li\xe2\x80\xa6'"
makeinindia,1.0652282051944E+018,2018-11-21 12:59:29,b'RT @sureshpprabhu: Indeed an honour to listen @PMOIndia @narendramodi when we celebrated #EODB improved ranking with #Industry @WorldBank #\xe2\x80\xa6'
makeinindia,1.06522818382868E+018,2018-11-21 12:59:24,"b'RT @investindia: Mr. Andrey Terebenin, Managing Partner, Insitel/Sistema Asia Fund shares his experience of how doing business in india has\xe2\x80\xa6'"
makeinindia,1.0652281678148E+018,2018-11-21 12:59:20,b'RT @narendramodi_in: India Inc lauds PM @narendramodi\xe2\x80\x99s efforts to improve ease of doing business\nhttps://t.co/IkySI3hlNF \n\nvia NaMo App ht\xe2\x80\xa6'
makeinindia,1.06522810688415E+018,2018-11-21 12:59:06,"b""RT @startupindia: India's rank in 'Ease of Doing Business' climbed 23 places in a year! But New India isn't stopping here. PM @narendramodi\xe2\x80\xa6"""
makeinindia,1.06522809352949E+018,2018-11-21 12:59:03,"b'RT @investindia: Hon\xe2\x80\x99ble Prime Minister, Shri @narendramodi, speaking at the \xe2\x80\x98Reflections on Ease of Doing Business\xe2\x80\x99 interaction. The PM hi\xe2\x80\xa6'"
makeinindia,1.06522808517857E+018,2018-11-21 12:59:01,"b'RT @dmicdc: Implementation activities in #VUL MP in full swing with Roads &amp; Services, #STP, #WTP nearing completion. Admin building complet\xe2\x80\xa6'"
makeinindia,1.06522807502841E+018,2018-11-21 12:58:58,"b'RT @investindia: Hon\xe2\x80\x99ble Prime Minister, Shri @narendramodi speaking at the \xe2\x80\x98Reflections on Ease of Doing Business\xe2\x80\x99 interaction. The PM emp\xe2\x80\xa6'"
makeinindia,1.06513083455709E+018,2018-11-21 06:32:34,b'RT @rabhishek1982: @surbhi2406 @makeinindia @narendramodi And we still have a long way to go.we are inspired to reform much more due to thi\xe2\x80\xa6'
makeinindia,1.06513081966313E+018,2018-11-21 06:32:31,"b'RT @rabhishek1982: @surbhi2406 @makeinindia @narendramodi Doing these reforms have meant countless meetings, reviews, constant feedback fro\xe2\x80\xa6'"
makeinindia,1.06513080251257E+018,2018-11-21 06:32:27,b'RT @rabhishek1982: @surbhi2406 @makeinindia @narendramodi Anyone can check whether these reforms have actually been done &amp
makeinindia,1.06513078939702E+018,2018-11-21 06:32:24,"b""RT @rabhishek1982: @surbhi2406 @makeinindia @narendramodi India's rank jump is due to several reforms done to reduce no. of procedures,time\xe2\x80\xa6"""
makeinindia,1.06509328316314E+018,2018-11-21 04:03:21,"b""RT @rabhishek1982: Ringing endorsement by the World Bank President of India's business reforms under the leadership of Prime Minister @nare\xe2\x80\xa6"""
makeinindia,1.06491263530335E+018,2018-11-20 16:05:32,"b""RT @investindia: Hon'ble Prime Minister, Shri Narendra Modi, spoke about the effects of India's Reform, Perform, Transform strategy. The be\xe2\x80\xa6"""
makeinindia,1.06491261830804E+018,2018-11-20 16:05:27,"b""RT @DIPPGOI: .@narendramodi addressed Indian &amp; Foreign CEOs &amp; GOI officials in a session on 'Reflections on Ease of Doing Business' at the\xe2\x80\xa6"""
makeinindia,1.06491260710925E+018,2018-11-20 16:05:25,"b""RT @investindia: .@rabhishek1982, Secy., @DIPPGOI presented the remarkable work done under #EaseOfDoingBusiness at the 'Reflections on Ease\xe2\x80\xa6"""
makeinindia,1.06491258851169E+018,2018-11-20 16:05:20,"b'RT @EODB_India: @narendramodi launches #EaseOfDoingBusiness Grand Challenge to invite innovative ideas using Artificial Intelligence, Inter\xe2\x80\xa6'"
makeinindia,1.06491258086545E+018,2018-11-20 16:05:19,"b'RT @sureshpprabhu: We are on track to achieve the target of USD 5 Trillion Indian Economy by 2025. Sectoral interventions, following a comp\xe2\x80\xa6'"
makeinindia,1.06491256942349E+018,2018-11-20 16:05:16,b'RT @sureshpprabhu: Improvement of 53 ranks in just 2 years reflects the commitment and dedication of the Government towards #EaseOfDoingBus\xe2\x80\xa6'
makeinindia,1.0649125540262E+018,2018-11-20 16:05:12,"b'RT @investindia: Mr. Rakesh Bharti Mittal, Vice Chairman, Bharti Enterprises &amp; President, @FollowCII commended the efforts made under the l\xe2\x80\xa6'"
makeinindia,1.06491252963625E+018,2018-11-20 16:05:06,"b""RT @investindia: Hon'ble Prime Minister, Shri Narendra Modi, spoke at the 'Reflections on Ease of Doing Business' interaction with Industry\xe2\x80\xa6"""
makeinindia,1.06491242921623E+018,2018-11-20 16:04:42,"b'RT @investindia: Mr. Sashi Mukundan, Country Head, BP India, shares his views on the transformation in the business environment in #NewIndi\xe2\x80\xa6'"
makeinindia,1.06491241893602E+018,2018-11-20 16:04:40,"b'RT @DIPPGOI: .@rabhishek1982, SIPP, also highlighted improvements made as a part of District Reform Plan. He noted that Plan covers over 40\xe2\x80\xa6'"
makeinindia,1.06491241092488E+018,2018-11-20 16:04:38,"b""RT @DIPPGOI: Foreign &amp; Indian CEOs and officials attended session on 'Reflections on Ease of Doing Business' at PM house: session revolved\xe2\x80\xa6"""
makeinindia,1.06491240337093E+018,2018-11-20 16:04:36,"b""RT @DIPPGOI: .@rabhishek1982, SIPP, gave a presentation on 'Ease of Doing Business Reforms (2014-18)', throwing light on recent development\xe2\x80\xa6"""
makeinindia,1.06490625367824E+018,2018-11-20 15:40:10,b'RT @sureshpprabhu: Well done Team @DIPPGOI https://t.co/ya1XLKzKj7'
makeinindia,1.06490372433261E+018,2018-11-20 15:30:07,b'RT @DIPPGOI: Secretary DIPP Mr. @rabhishek1982 showcased 4 years of efforts and achievements in #EaseOfDoingBusiness to Indian and Foreign\xe2\x80\xa6'
makeinindia,1.06489693024805E+018,2018-11-20 15:03:07,"b""RT @investindia: India improves it's ranking in World Bank's Ease of Doing Business Report. This giant leap has been made possible due to c\xe2\x80\xa6"""
makeinindia,1.06489692272765E+018,2018-11-20 15:03:05,"b""RT @investindia: Hon'ble Prime Minister, Shri @narendramodi at the 'Reflections on Ease of Doing Business' event held yesterday. The Prime\xe2\x80\xa6"""
makeinindia,1.06489691493048E+018,2018-11-20 15:03:04,"b""RT @investindia: Over the last 4 years, India has made a massive improvement of 65 ranks in @WorldBank's Doing Business Report. A number of\xe2\x80\xa6"""
makeinindia,1.06489690522069E+018,2018-11-20 15:03:01,"b""RT @investindia: Mr. Madan Krishnan, VP, Medtronic(India) shares his views on India's historic rise in Ease of Doing Business report at the\xe2\x80\xa6"""
makeinindia,1.06489689484811E+018,2018-11-20 15:02:59,"b""RT @investindia: Hon'ble Prime Minister, Shri Narendra Modi speaking at the 'Reflections on Ease of Doing Business' interaction. He highlig\xe2\x80\xa6"""
makeinindia,1.06489688346905E+018,2018-11-20 15:02:56,"b'RT @investindia: Mr. Manu Kapoor, Senior VP, Samsung India lauded the efforts made by the Indian Government to improve Ease of Doing Busine\xe2\x80\xa6'"
makeinindia,1.06489687880071E+018,2018-11-20 15:02:55,"b""RT @investindia: Hon'ble Prime Minister, Narendra Modi, lauded the efforts of state govt.'s in improving India's rank  in @WorldBank's Doin\xe2\x80\xa6"""
makeinindia,1.06489686930062E+018,2018-11-20 15:02:53,"b""RT @investindia: Dr. B.R. Shetty, Founder &amp; Chairman, NMC lauds the efforts made by the Indian Government, under the leadership of Hon'ble\xe2\x80\xa6"""
makeinindia,1.06486608684641E+018,2018-11-20 13:00:34,b'FDI equity inflows in the aviation sector have multiplied by 4 times (331% increase) \xe2\x80\x93 from USD 300 Mn received dur\xe2\x80\xa6 https://t.co/ax5CFP7tUC'
makeinindia,1.06485855489981E+018,2018-11-20 12:30:38,b'The  Centre of Excellence on Internet of Things (CoE\xe2\x80\x93IoT) has been jointly set up in Public Private Partnership mod\xe2\x80\xa6 https://t.co/bboGNfaoRK'
makeinindia,1.06485095731243E+018,2018-11-20 12:00:26,"b'Investments in Electronics Manufacturing (Computer hardware and software, and electronics) stood at USD 32.7 Bn in\xe2\x80\xa6 https://t.co/8HvnUU9uRe'"
makeinindia,1.06484341900308E+018,2018-11-20 11:30:29,"b'By issuing licenses to private players in Aerospace and Defence, #NewIndia benefits from a substantial boost to dom\xe2\x80\xa6 https://t.co/9QD9z6wTpr'"
makeinindia,1.06483706083664E+018,2018-11-20 11:05:13,b'Mobile manufacturing shines in India as it houses 105 mobile/ancillary manufacturing units and provides employment\xe2\x80\xa6 https://t.co/Eeo9iZaSCa'
makeinindia,1.06482828995977E+018,2018-11-20 10:30:22,b'100% Foreign Direct Investment (FDI) is allowed under the automatic route in the  Electronic System Design &amp
makeinindia,1.06482195074746E+018,2018-11-20 10:05:11,b'India meets 65% of its current demand for electronic products by imports which presents a golden opportunity for im\xe2\x80\xa6 https://t.co/oR10Ta6Rqj'
makeinindia,1.06481319567895E+018,2018-11-20 09:30:23,b'Mobile Phones is one of the dominant sub-sector in the electronics industry. It witnessed a jump of 60 % as manufac\xe2\x80\xa6 https://t.co/1fBeY8ZjOW'
makeinindia,1.06479806703831E+018,2018-11-20 08:30:16,"b'The government has formulated the National Policy on Electronics to build a strong supply chain of raw materials, p\xe2\x80\xa6 https://t.co/CwfYjMOOC8'"
makeinindia,1.06479049291801E+018,2018-11-20 08:00:11,b'The government has introduced National Policy on Electronics with the vision of developing an ecosystem for a globa\xe2\x80\xa6 https://t.co/ALcUH6dSkn'
makeinindia,1.06478296514893E+018,2018-11-20 07:30:16,b'The government provides 75% of the cost of infrastructure as Grant for Brownfield Electronics Manufacturing Cluster\xe2\x80\xa6 https://t.co/yoQ4xGg8Dp'
makeinindia,1.06477284943984E+018,2018-11-20 06:50:04,b'MoU with IIT Hyderabad has been signed for undertaking the project by IIT Hyderabad in the field of semiconductor d\xe2\x80\xa6 https://t.co/KCE9ceZq7T'
makeinindia,1.06476280462282E+018,2018-11-20 06:10:09,b'MeitY has approved two schemes for Skill Development in ESDM Sector (i) Scheme for Financial Assistance to select S\xe2\x80\xa6 https://t.co/Qtlxx89Dwa'
makeinindia,1.0647545126809E+018,2018-11-20 05:37:12,"b'In order to facilitate, support and create IPR awareness among ICT innovators, MeitY has launched the Support for I\xe2\x80\xa6 https://t.co/PaGQVYOHXO'"
makeinindia,1.06475411126922E+018,2018-11-20 05:35:36,"b'RT @ANI: #WATCH: PM Modi speaking at ""Reflections on Ease of Doing Business"" program in Delhi https://t.co/P3xlRJTdcA'"
makeinindia,1.06475408967276E+018,2018-11-20 05:35:31,b'RT @IFSGJ064: #Saubhagya reaches to 100 million people. It means covering population of the size of Philippines or Egypt. \xe2\x81\xa6@narendramodi\xe2\x81\xa9 \xe2\x81\xa6\xe2\x80\xa6'
makeinindia,1.06475400578248E+018,2018-11-20 05:35:11,"b'RT @rabhishek1982: PM Modi outlines next steps: In top 50 in ease of business, competition at level of districts https://t.co/NGy8OvXr1W vi\xe2\x80\xa6'"
makeinindia,1.0645531602101E+018,2018-11-19 16:17:06,b'RT @narendramodi: Had a fruitful interaction with industry representatives on a wide range of issues regarding the economy. \n\nWe talked at\xe2\x80\xa6'
makeinindia,1.06455314887287E+018,2018-11-19 16:17:03,"b""RT @narendramodi: India's strides in 'Ease of Doing Business' have drawn the attention of the world. We are seen as a bright spot globally.\xe2\x80\xa6"""
makeinindia,1.06455313918824E+018,2018-11-19 16:17:01,"b""RT @narendramodi: As a part of this effort, launched the 'Ease of Doing Business' Grand Challenge. \n\nThe power of your ideas and latest tec\xe2\x80\xa6"""
makeinindia,1.06445976773571E+018,2018-11-19 10:05:59,"b""RT @DIPPGOI: A special session was conducted on 'Industrial Park Success Stories' at the National Workshop on IPRS. Case Studies about the\xe2\x80\xa6"""
makeinindia,1.06445974794701E+018,2018-11-19 10:05:55,"b'RT @DIPPGOI: Active participation of states under #IPRS, 202 Industrial Parks nominated by 22 states.Assessment on parameters of Internal I\xe2\x80\xa6'"
makeinindia,1.06445973149276E+018,2018-11-19 10:05:51,"b'RT @DIPPGOI: Continous engagement with States/UTs, central ministries has led to ever updating industrial infrastructure data covering deta\xe2\x80\xa6'"
makeinindia,1.06445971651067E+018,2018-11-19 10:05:47,"b'RT @DIPPGOI: As one of its kind system for effective decision making, Industrial Information System (#IIS) has mapped &amp; recorded data for o\xe2\x80\xa6'"
makeinindia,1.06445970042557E+018,2018-11-19 10:05:43,"b'RT @DIPPGOI: .@CimGOI , Shri. @sureshpprabhu , further added that the GOI launched the @MakeinIndia, @StartipIndia programs to place India\xe2\x80\xa6'"
makeinindia,1.06445968039349E+018,2018-11-19 10:05:39,b'RT @DIPPGOI: .@CimGOI Shri. @sureshpprabhu highlighted that the Industrial parks will play a major role in the growth of the Industrial sec\xe2\x80\xa6'
makeinindia,1.06445966438382E+018,2018-11-19 10:05:35,"b'RT @DIPPGOI: Shri.@sureshpprabhu, @CimGOI, while addressing the National Workshop on Industrial Park Rating System said that GOI has prepar\xe2\x80\xa6'"
makeinindia,1.06445964847487E+018,2018-11-19 10:05:31,b'RT @DIPPGOI: SIPP @rabhishek1982 further added that the good infrastructure of the country will bring down the cost of doing business in In\xe2\x80\xa6'
makeinindia,1.064459633325E+018,2018-11-19 10:05:27,b'RT @DIPPGOI: Mr. @rabhishek1982 said that Industrial Park Rating System is a huge step towards enhancing industrial competitiveness in Indi\xe2\x80\xa6'
makeinindia,1.06445961665271E+018,2018-11-19 10:05:23,"b'RT @DIPPGOI: While giving an address at the event, Mr. @rabhishek1982, SIPP, said that the department for Industrial policy is continually\xe2\x80\xa6'"
makeinindia,1.06445960122603E+018,2018-11-19 10:05:20,"b'RT @DIPPGOI: Deliberating on the objectives of IPRS, JS Vandana Kumar, DIPP, said that the system enables states to bring in cluster compet\xe2\x80\xa6'"
makeinindia,1.06445958398328E+018,2018-11-19 10:05:16,"b'RT @DIPPGOI: Highlighting the features of the IPRS, JS @vandanakr24x7 said that complete transparency has been enabled in the tool that aim\xe2\x80\xa6'"
makeinindia,1.06445956051624E+018,2018-11-19 10:05:10,"b""RT @DIPPGOI: Mr. @rabhishek1982, SIPP, was interviewed by @DDNational on 'Ease of Doing Business in India' for the show 'New India Sankalp'\xe2\x80\xa6"""
makeinindia,1.06445954414155E+018,2018-11-19 10:05:06,"b""RT @DIPPGOI: Pradyumna Vyas, Director, NID, Ahmedabad gave a speech on 'Future of Design Education in India'. He said that with the advent\xe2\x80\xa6"""
makeinindia,1.06445952252827E+018,2018-11-19 10:05:01,"b""RT @DIPPGOI: Talking about the role of innovation in the country's development, @rabhishek1982, SIPP, said that innovation goes a long way\xe2\x80\xa6"""
makeinindia,1.06445950621663E+018,2018-11-19 10:04:57,"b'RT @DIPPGOI: .@rabhishek, SIPP, was the chief guest at National Design Summit held at Park Hotel, Delhi,today. He delivered an inaugural ad\xe2\x80\xa6'"
makeinindia,1.06445949039574E+018,2018-11-19 10:04:53,"b""RT @DIPPGOI: Highlighting the GOI's efforts towards digitalising India, Mr. Sawhney, Secretary MeitY, said that the recently launched 'Prad\xe2\x80\xa6"""
makeinindia,1.06445947495656E+018,2018-11-19 10:04:50,"b'RT @DIPPGOI: Mr. Sawhney further said that about 3000 Common Service Centres, where people can avail internet services easily, have been op\xe2\x80\xa6'"
makeinindia,1.06445936840022E+018,2018-11-19 10:04:24,"b'RT @DIPPGOI: Dr Vandana Kumar, JS, DIPP gave an opening session at the National Workshop on Industrial Park Rating System in Delhi. She hig\xe2\x80\xa6'"
makeinindia,1.06419939037248E+018,2018-11-18 16:51:21,b'RT @arunjaitley: Dr. Hasmukh Adhia Retires.     https://t.co/6kNvsE4j1i'
makeinindia,1.06419937489969E+018,2018-11-18 16:51:17,"b'RT @investindia: .@rabhishek1982, Secy @DIPPGOI addresses the audience on the achievements of the Gujarat government in promoting investmen\xe2\x80\xa6'"
makeinindia,1.06419915900633E+018,2018-11-18 16:50:26,"b'RT @DIPPGOI: Highlighting the strong link between design and #Innovation, @rabhishek1982, SIPP, said that design plays a crucial role in in\xe2\x80\xa6'"
makeinindia,1.06419914606685E+018,2018-11-18 16:50:22,b'RT @DIPPGOI: DG @WIPO Mr. Gurry highlighted India\xe2\x80\x99s progress in the IPR sector- tremendous efforts have been made in recent years in stream\xe2\x80\xa6'
makeinindia,1.06416043887794E+018,2018-11-18 14:16:34,"b'RT @DIPPGOI: National Workshop on Industrial Park Rating System: enhancing industrial competitiveness on November 19, 2018. Inauguration by\xe2\x80\xa6'"
makeinindia,1.0641110091604E+018,2018-11-18 11:00:09,b'The  Centre of Excellence on Internet of Things (CoE\xe2\x80\x93IoT) has been jointly set up in Public Private Partnership mod\xe2\x80\xa6 https://t.co/LAc0cvghWY'
makeinindia,1.06410595960433E+018,2018-11-18 10:40:05,b'IIP on Medical Electronics is launched with the aim of addressing the challenges of developing innovative medical e\xe2\x80\xa6 https://t.co/bkJncW8HIA'
makeinindia,1.06409715412865E+018,2018-11-18 10:05:06,"b'Under National Centre of Excellence for Large Area Flexible Electronics, 10 Joint Technology Development Projects a\xe2\x80\xa6 https://t.co/vI9mcGWiE6'"
makeinindia,1.06408959603893E+018,2018-11-18 09:35:04,b'Incubated startups have filed twelve patents under the Centre of Excellence on Internet of Things (CoE-IoT)\xe2\x80\xa6 https://t.co/xUBg2jeE7W'
makeinindia,1.06408204716E+018,2018-11-18 09:05:04,"b'SPICe (Simplified Proforma for Incorporating Company electronically), has made the company incorporation process si\xe2\x80\xa6 https://t.co/p0VonXneGu'"
makeinindia,1.06407449193918E+018,2018-11-18 08:35:03,"b'In a move towards reducing documentary compliances for obtaining construction permits, the requirement of submittin\xe2\x80\xa6 https://t.co/pyTNdwXdxe'"
makeinindia,1.06406570524563E+018,2018-11-18 08:00:08,b'Reserving a company name has been made simpler with RUN (a new name reservation procedure) reducing a 5-page applic\xe2\x80\xa6 https://t.co/61VDpBsCNa'
makeinindia,1.06405816410509E+018,2018-11-18 07:30:10,"b""Now pay no incorporation fee for 'Starting a New Business' as company with authorized capital up to INR 10 Lakhs. E\xe2\x80\xa6 https://t.co/0DGIcMFiCP"""
makeinindia,1.06376874401776E+018,2018-11-17 12:20:07,b'Mobile manufacturing shines in India as it houses 105 mobile/ancillary manufacturing units and provides employment\xe2\x80\xa6 https://t.co/1CXrAcU1nd'
makeinindia,1.06376373158534E+018,2018-11-17 12:00:12,b'100% Foreign Direct Investment (FDI) is allowed under the automatic route in the  Electronic System Design &amp
makeinindia,1.06375867109889E+018,2018-11-17 11:40:05,b'The mining sector witnessed a 337% increase in FDI equity inflows \xe2\x80\x93 from USD 300 Mn during 2010-14 to USD 1.3 billi\xe2\x80\xa6 https://t.co/OkoDf3QcwX'
makeinindia,1.06375109124074E+018,2018-11-17 11:09:58,b'India meets 65% of its current demand for electronic products by imports which presents a golden opportunity for im\xe2\x80\xa6 https://t.co/qyvxjiDmtC'
makeinindia,1.06375066649196E+018,2018-11-17 11:08:17,b'RT @KovidChugh: @Inc42 @rabhishek1982 @GOIindia @startupindia The state rankings are based on first hand feedback collected by @DIPPGOI fro\xe2\x80\xa6'
makeinindia,1.06375064853615E+018,2018-11-17 11:08:12,"b'RT @WIPO: Ramesh Abhishek, Secretary, Department of Industrial Policy and Promotion @DIPPGOI, on the Global Digital Content Market Conferen\xe2\x80\xa6'"
makeinindia,1.06375060936554E+018,2018-11-17 11:08:03,b'RT @sureshpprabhu: India seeks global investment in local start-ups at investors meet next month.\n\nhttps://t.co/MRlBLysA2K'
makeinindia,1.06375056797196E+018,2018-11-17 11:07:53,"b'RT @TVMohandasPai: Stent: It\xe2\x80\x99s official, Indian-made stents as good as the best - The Economic Times\n\nGreat study, we need more such studie\xe2\x80\xa6'"
makeinindia,1.06375037385957E+018,2018-11-17 11:07:07,"b'RT @rabhishek1982: Make in India boost: Indian Railways, PSUs place orders worth over Rs 8,000 crore with domestic steelmakers https://t.co\xe2\x80\xa6'"
